area_code,area_name,area_type,valid_industry_count,sales_weight_coverage,store_weight_coverage,start_food_stores,analysis_avg_food_stores,quarter_observation_rate,all_metric_periods_available,start_store_20,average_store_20,industry_3,observation_80,sales_coverage_70,store_coverage_70,metrics_available,base_eligible,exclusion_reason
3110379,KT&G 북부지사,골목상권,1,0.0,0.0,15.0,12.625,0.9,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110380,강북문화정보도서관,골목상권,1,1.0,1.0,3.5,3.9,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110381,번동주공2단지,골목상권,3,0.8245541267596751,0.8651685393258427,22.25,19.6,1.0,True,True,False,True,True,True,True,True,False,average_store_20
3110382,솔밭공원역 1번,골목상권,5,0.9732213460172764,0.9272727272727272,13.75,17.2,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110383,덕성여대시반거리,골목상권,11,1.0,1.0,58.25,62.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110386,연산군묘,골목상권,2,0.0,0.0,3.0,3.75,0.95,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110387,쌍문초등학교,골목상권,16,0.9926593018432878,0.9774647887323944,88.75,88.0,1.0,True,True,True,True,True,True,True,True,True,포함
3110388,도봉우체국,골목상권,6,0.7157785291455234,0.7902097902097902,35.75,34.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110389,한일병원,골목상권,6,1.0,1.0,19.5,20.8,1.0,True,False,True,True,True,True,True,True,False,start_store_20
3110390,방학초등학교,골목상권,15,0.8584569526640929,0.9316239316239316,87.75,97.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110391,샘말어린이공원,골목상권,7,1.0,1.0,30.25,30.45,1.0,True,True,True,True,True,True,True,True,True,포함
3110392,발바닥공원,골목상권,6,0.99321922182444,0.9506172839506173,40.5,41.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110393,국민은행방학지점,골목상권,7,0.9512199231202156,0.6666666666666666,24.0,23.95,1.0,True,True,True,True,True,True,False,True,False,store_coverage_70
3110394,방학중학교,골목상권,18,0.9970216577535123,0.9822695035460993,141.0,149.0,1.0,True,True,True,True,True,True,True,True,True,포함
3110395,신한은행 방학동지점,골목상권,8,0.9839735105127979,0.9391634980988594,65.75,61.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110396,쌍문역1번(쌍리단길),골목상권,17,0.8842553466859303,0.8910505836575876,128.5,127.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110397,도봉산입구,골목상권,26,0.9518656054395768,0.9777983348751156,270.25,277.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110398,쌍문2동우체국,골목상권,19,0.9535104651825832,0.9652173913043478,115.0,134.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110399,창2동주민센터,골목상권,18,0.9608338692741295,0.8698010849909584,138.25,138.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110400,도봉구보건소,골목상권,12,0.9176099079893922,0.7974910394265233,139.5,124.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110401,도봉구민회관,골목상권,3,0.4665213185566224,0.75,12.0,16.4,1.0,True,False,False,True,True,False,True,True,False,start_store_20; average_store_20; sales_coverage_70
3110402,도봉구 정병원,골목상권,10,0.839652253563202,1.0,68.25,69.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110403,방학1동주민센터,골목상권,20,0.9917681106274676,0.9731471535982814,232.75,229.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110404,신창초등학교,골목상권,29,0.9912173979466907,0.9637262984336357,303.25,310.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110405,방학역 1번,골목상권,34,0.9828308777869548,0.8885987815491732,287.25,291.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110406,도봉산역 1번,골목상권,7,1.0,1.0,95.25,97.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110407,도봉역 2번,골목상권,19,0.9756598816448974,0.925531914893617,188.0,179.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110408,가인초등학교,골목상권,8,0.9503862318805187,0.8441558441558441,38.5,43.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110409,창동역 2번,골목상권,20,0.9728444102504495,0.9472843450479234,156.5,162.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110410,방학역 2번,골목상권,23,0.8616557810667067,0.9603174603174603,157.5,170.0,1.0,True,True,True,True,True,True,True,True,True,포함
3110411,도봉역 3번,골목상권,4,1.0,1.0,30.5,34.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110412,창동중학교,골목상권,1,1.0,1.0,3.75,4.0,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110413,누원고등학교,골목상권,2,0.8625810572881505,0.8095238095238095,10.5,12.4,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110415,수락산역 4번,골목상권,33,0.9608388244936606,0.9308125502815768,310.75,312.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110416,노원초등학교,골목상권,15,0.7246863734100549,0.7553763440860215,93.0,86.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110417,월계역 3번,골목상권,6,0.8150300089378415,0.9009009009009009,27.75,27.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110418,광운대학교 남단,골목상권,6,1.0,1.0,22.25,27.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110419,수락산디자인거리,골목상권,25,0.9589597482635042,0.9348571428571428,218.75,221.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110420,광운대역 1번,골목상권,13,0.7207076603793979,0.9292035398230089,84.75,88.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110421,석계역 1번,골목상권,17,0.9925841245254964,0.9841269841269841,126.0,129.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110422,노원역 9번,골목상권,6,1.0,1.0,39.0,44.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110423,석계역 2번,골목상권,9,1.0,1.0,54.0,57.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110424,상계초등학교,골목상권,13,0.7408877007239275,0.9063231850117096,106.75,111.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110425,계상초등학교,골목상권,19,0.8262864671851423,0.9014084507042254,159.75,154.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110426,상계2동주민센터,골목상권,13,0.7451161571018593,0.8937007874015748,127.0,132.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110428,상계5동주민센터,골목상권,21,0.9842548824837899,0.9389721627408993,233.5,247.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110429,공릉동 국수거리,골목상권,25,0.8871231172348586,0.9302071973827699,229.25,239.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110430,중계초등학교,골목상권,7,0.9584148731089508,0.9727891156462585,36.75,48.0,1.0,True,True,True,True,True,True,True,True,True,포함
3110431,상계역,골목상권,27,0.9471167774146179,0.9739714525608733,297.75,306.45,1.0,True,True,True,True,True,True,True,True,True,포함
3110432,대진고등학교,골목상권,7,0.9602262584299972,0.8177083333333334,48.0,51.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110433,공릉역 2번,골목상권,11,0.7798208504749629,0.9169139465875371,84.25,92.8,1.0,True,True,True,True,True,True,True,True,True,포함
3110434,태릉입구역 4번,골목상권,5,1.0,1.0,17.25,29.25,1.0,True,False,True,True,True,True,True,True,False,start_store_20
3110435,서울과학기술대,골목상권,9,0.9265954455298647,0.9444444444444444,40.5,47.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110436,상계제일중학교,골목상권,6,1.0,1.0,19.0,23.3,1.0,True,False,True,True,True,True,True,True,False,start_store_20
3110437,당고개역 2번,골목상권,9,0.4775109067805069,0.9478260869565217,57.5,55.95,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110438,경춘선숲길 우측,골목상권,24,0.9719876639061408,0.9121447028423773,193.5,203.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110439,당고개역 5번,골목상권,10,0.9894064022916218,0.8602941176470589,68.0,60.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110440,상계3동4동주민센터,골목상권,1,0.0,0.0,4.0,4.0,0.8,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110441,영신여고,골목상권,12,0.611533963188632,0.9400544959128065,91.75,95.0,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110442,화랑대철도공원,골목상권,7,1.0,1.0,26.25,26.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110444,수색성당,골목상권,1,1.0,1.0,4.0,4.3,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110446,내를건너서숲으로도서관,골목상권,6,0.5852342928797951,0.6,32.5,25.5,1.0,True,True,True,True,True,False,False,True,False,sales_coverage_70; store_coverage_70
3110447,구산초등학교,골목상권,3,1.0,1.0,11.0,10.75,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110448,상신초등학교입구,골목상권,2,0.6906543414721625,0.7058823529411765,17.0,12.25,1.0,True,False,False,False,True,False,True,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70
3110449,증산역 3번,골목상권,16,0.9090332257341682,0.971764705882353,106.25,111.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110450,시립서북병원,골목상권,23,0.9440931845012019,0.9805194805194806,192.5,204.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110451,증산역 4번,골목상권,12,0.7113551737544455,0.667953667953668,129.5,101.25,1.0,True,True,True,True,True,True,False,True,False,store_coverage_70
3110452,새절역 3번,골목상권,12,0.9876650161179261,0.9183673469387755,73.5,71.0,1.0,True,True,True,True,True,True,True,True,True,포함
3110453,신사1동주민센터,골목상권,15,0.9457750269081384,0.7799295774647887,142.0,140.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110454,선정중학교,골목상권,10,0.9639259291329929,0.9575471698113207,53.0,54.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110455,역촌노인복지관,골목상권,20,0.9294581531719953,0.891846921797005,150.25,147.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110456,구산보건지소,골목상권,15,0.5003370381102561,0.9044834307992202,128.25,137.35,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110457,예일여고,골목상권,9,0.5976858429095768,0.9325842696629213,44.5,47.0,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110458,선일여고,골목상권,21,0.9237571970854942,0.9388429752066115,151.25,149.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110459,응암역 2번,골목상권,10,0.9846012287763573,0.9148418491484185,102.75,113.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110460,구산역 4번,골목상권,22,0.9956653642973707,0.959493670886076,197.5,209.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110461,새절역 2번,골목상권,5,0.9706853825001294,0.6818181818181818,22.0,21.95,1.0,True,True,True,True,True,True,False,True,False,store_coverage_70
3110462,갈현건영아파트,골목상권,4,0.9374303006005005,0.808,31.25,22.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110463,응암3동주민센터,골목상권,6,0.9940906439256253,0.8947368421052632,42.75,39.35,1.0,True,True,True,True,True,True,True,True,True,포함
3110464,연신내역 5번,골목상권,12,0.8120277378859653,0.9897435897435898,97.5,105.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110465,연신내역 7번,골목상권,18,0.7743009771399588,0.8854368932038835,128.75,130.45,1.0,True,True,True,True,True,True,True,True,True,포함
3110466,구산역 2번,골목상권,5,0.9950119199875412,0.9510869565217391,46.0,48.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110467,은평요양병원,골목상권,14,0.7550323902739488,0.8753056234718827,102.25,96.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110468,응암역 3번,골목상권,23,0.794701862188078,0.8826638477801269,236.5,233.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110469,응암정보도서관,골목상권,33,0.9611081572920622,0.9622047244094488,317.5,308.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110470,신진과학기술고등학교,골목상권,7,1.0,1.0,44.25,51.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110471,응암동우체국,골목상권,11,0.9950640652911474,0.8796561604584527,87.25,83.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110472,연신내역 4번,골목상권,18,0.9211440372170114,0.8545454545454545,137.5,139.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110473,구산역 1번,골목상권,21,0.9873770262585144,0.8686244204018547,161.75,171.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110474,세명컴퓨터고등학교,골목상권,7,0.8642435782825609,1.0,22.0,27.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110475,백련산해모로아파트,골목상권,10,1.0,1.0,51.0,56.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110476,역촌역 2번,골목상권,2,1.0,1.0,14.5,15.05,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110477,은평세무서,골목상권,8,0.15527349346210909,0.7721518987341772,79.0,71.8,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110478,응암1동주민센터,골목상권,7,0.9957098305276354,0.949685534591195,39.75,36.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110479,연신내역 2번,골목상권,10,0.9906919762549694,0.852760736196319,81.5,79.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110480,연신내역 3번,골목상권,6,0.8998960743328054,0.9172413793103448,36.25,39.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110481,불광역 7번,골목상권,13,0.834702954121836,0.7853107344632768,88.5,102.8,1.0,True,True,True,True,True,True,True,True,True,포함
3110482,연신초등학교,골목상권,7,0.9541227892790027,0.890625,32.0,35.0,1.0,True,True,True,True,True,True,True,True,True,포함
3110483,연천초등학교,골목상권,5,0.804909357110835,0.8378378378378378,18.5,18.5,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110484,역촌역 3번,골목상권,10,0.9916144820972046,0.8777292576419214,57.25,58.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110485,연신내우체국,골목상권,6,1.0,1.0,38.75,46.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110486,은평구청,골목상권,11,0.899913302132579,0.8659517426273459,93.25,96.9,1.0,True,True,True,True,True,True,True,True,True,포함
3110487,불광역 8번,골목상권,5,0.9485649174180056,0.8974358974358975,29.25,26.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110488,우리은행응암동지점,골목상권,12,0.9023735277981773,0.9575971731448764,70.75,72.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110489,불광역 3번,골목상권,4,0.8957296231630424,0.7575757575757576,24.75,23.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110490,녹번동근린공원,골목상권,5,0.9006771979556728,0.956989247311828,23.25,22.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110491,불광중학교,골목상권,1,1.0,1.0,14.25,14.5,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110492,하나고등학교,골목상권,1,1.0,1.0,7.5,7.25,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110493,북가좌초등학교,골목상권,4,0.7798534211163102,0.8554216867469879,20.75,22.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110494,증산3교남측,골목상권,1,1.0,1.0,3.0,3.2,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110495,북가좌2동주민센터,골목상권,21,0.9579015962756403,0.9700934579439252,133.75,140.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110496,모래내우체국,골목상권,14,0.9033365474971446,0.9060665362035225,127.75,141.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110497,가좌역 3번,골목상권,4,1.0,1.0,29.0,31.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110498,증산역 1번,골목상권,8,0.9357064444649834,0.9230769230769231,42.25,47.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110499,연가초등학교,골목상권,9,0.48207204823353367,1.0,52.0,54.8,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110500,남가좌동현대아파트,골목상권,4,0.9814309578537458,0.8983050847457628,29.5,29.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110501,연희어린이공원,골목상권,1,0.8343115742358838,0.75,4.0,4.2,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110502,남가좌파출소,골목상권,25,0.9707609733153549,0.8812415654520918,185.25,185.0,1.0,True,True,True,True,True,True,True,True,True,포함
3110503,명지대학교교회,골목상권,21,0.9430497342682381,0.8853146853146853,178.75,187.35,1.0,True,True,True,True,True,True,True,True,True,포함
3110505,홍남교남측,골목상권,1,0.3453228584853967,0.5862068965517241,7.25,5.85,1.0,True,False,False,False,True,False,False,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70
3110506,연희임광아파트,골목상권,2,1.0,1.0,4.0,10.2,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110507,명지대학교,골목상권,31,0.9000673496821942,0.9191592562651576,309.25,313.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110508,서연중학교,골목상권,6,0.8527242756747447,1.0,47.0,54.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110509,연희대우아파트앞,골목상권,9,1.0,1.0,61.5,89.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110510,홍연시장,골목상권,5,0.8149312109907565,0.7878787878787878,33.0,30.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110511,연희초등학교,골목상권,7,0.9988946365881091,0.6044776119402985,33.5,36.9,1.0,True,True,True,True,True,True,False,True,False,store_coverage_70
3110512,연희지하차도,골목상권,1,0.0,0.0,4.0,4.3,1.0,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110513,연희파출소,골목상권,5,0.9687431773777601,0.8363636363636363,41.25,44.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110514,서대문우체국,골목상권,3,0.20493717936299616,0.25,16.0,14.1,1.0,True,False,False,True,True,False,False,True,False,start_store_20; average_store_20; sales_coverage_70; store_coverage_70
3110515,홍은중학교,골목상권,2,0.11678277040713135,0.5333333333333333,7.5,7.95,1.0,True,False,False,False,True,False,False,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70
3110517,서대문소방서,골목상권,7,0.9954880869264983,0.8983050847457628,29.5,29.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110519,서대문구보건소별관,골목상권,7,1.0,1.0,36.25,38.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110520,경의중앙 신촌역,골목상권,7,1.0,1.0,37.0,38.1,1.0,True,True,True,True,True,True,True,True,True,포함
3110521,홍제역 4번,골목상권,3,0.9782408996997922,0.8740157480314961,31.75,31.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110522,홍제역 3번,골목상권,3,1.0,1.0,11.0,12.6,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110523,홍제성원아파트,골목상권,2,1.0,1.0,4.0,4.7,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110524,연희세브란스병원,골목상권,4,0.42319989169952904,0.8867924528301887,26.5,26.45,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110525,홍은종합사회복지관,골목상권,7,0.7052630598277344,0.9301310043668122,57.25,58.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110526,봉원사,골목상권,3,0.8903160948854877,0.8888888888888888,9.0,9.05,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110527,홍제역 2번,골목상권,8,0.9983451717924738,0.9305555555555556,36.0,43.15,1.0,True,True,True,True,True,True,True,True,True,포함
3110528,서울여자간호대학교,골목상권,8,0.9359815782065969,0.7647058823529411,59.5,54.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110529,홍제3동주민센터,골목상권,18,0.8339843830899737,0.9398148148148148,108.0,118.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110530,아현역 1번,골목상권,2,0.8871955616419703,0.6444444444444445,11.25,9.5,1.0,True,False,False,False,True,True,False,True,False,start_store_20; average_store_20; industry_3; store_coverage_70
3110532,아현역 2번,골목상권,12,0.9865100126932911,0.9471698113207547,66.25,63.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110533,충정로역 7번,골목상권,1,1.0,1.0,5.0,4.45,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110534,경기대학교,골목상권,2,1.0,1.0,6.25,7.2,1.0,True,False,False,False,True,True,True,True,False,start_store_20; average_store_20; industry_3
3110535,영천시장입구,골목상권,6,0.9806689509880945,0.7672413793103449,29.0,25.5,1.0,True,True,True,True,True,True,True,True,True,포함
3110536,돈의문센트레빌아파트입구,골목상권,5,1.0,1.0,12.0,16.35,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110537,충정로현대아파트,골목상권,3,0.363007651599539,1.0,28.0,32.05,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110538,충정로역 3번,골목상권,4,0.9494859846334757,0.8938053097345132,28.25,31.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110539,미근동,골목상권,5,1.0,1.0,59.5,61.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110540,망원나들목체육관,골목상권,3,1.0,1.0,13.0,14.1,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110541,동교초등학교,골목상권,18,0.966110559502237,0.9690402476780186,161.5,165.25,1.0,True,True,True,True,True,True,True,True,True,포함
3110542,마포구청역 7번,골목상권,18,0.8701260792248441,0.8744588744588745,115.5,134.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110543,중암중학교,골목상권,1,0.0,0.0,4.0,4.8,1.0,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110544,망리단길,골목상권,41,0.9456867956313127,0.9639514731369151,721.25,861.7,1.0,True,True,True,True,True,True,True,True,True,포함
3110545,마포구청역 1번,골목상권,14,0.5342313340484629,0.9321266968325792,55.25,76.8,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110546,양화대교북단,골목상권,2,0.8390692889819955,0.4666666666666667,7.5,14.0,1.0,True,False,False,False,True,True,False,True,False,start_store_20; average_store_20; industry_3; store_coverage_70
3110547,KB국민은행 망원동지점,골목상권,14,0.9935632597711255,0.9775280898876404,133.5,142.8,1.0,True,True,True,True,True,True,True,True,True,포함
3110548,마포구청역 4번,골목상권,6,0.6999035788525719,0.6432748538011696,42.75,47.2,1.0,True,True,True,True,True,False,False,True,False,sales_coverage_70; store_coverage_70
3110549,새터산,골목상권,6,0.7428994418237608,0.9815950920245399,40.75,46.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110550,합정역 8번,골목상권,22,0.9851207695782532,1.0,225.75,259.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110551,성서초등학교,골목상권,11,0.7318230820060247,0.8171428571428572,87.5,82.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110552,성미산체육관,골목상권,6,0.9895509189355828,0.9090909090909091,33.0,33.8,1.0,True,True,True,True,True,True,True,True,True,포함
3110553,가좌역 2번,골목상권,10,0.8069482263534946,0.9304347826086956,57.5,61.2,1.0,True,True,True,True,True,True,True,True,True,포함
3110554,망원역 1번,골목상권,10,0.9630849675381539,0.8215384615384616,81.25,92.95,1.0,True,True,True,True,True,True,True,True,True,포함
3110555,홍익지구대,골목상권,2,0.9571331634603937,0.5540540540540541,18.5,13.85,1.0,True,False,False,False,True,True,False,True,False,start_store_20; average_store_20; industry_3; store_coverage_70
3110557,홍대부속여중고앞,골목상권,19,0.9291557299336103,0.8783151326053042,160.25,162.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110558,경성고등학교,골목상권,17,0.9244438422234534,0.9362831858407079,141.25,166.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110559,성산중학교,골목상권,11,0.4278947712895673,0.8443708609271523,151.0,154.95,1.0,True,True,True,True,True,False,True,True,False,sales_coverage_70
3110560,마포FM,골목상권,5,0.9898193711719692,0.8412698412698413,31.5,32.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110561,상수역 4번,골목상권,7,0.885466997368725,0.9432624113475178,70.5,71.6,1.0,True,True,True,True,True,True,True,True,True,포함
3110562,연트럴파크(연남동주민센터),골목상권,11,0.9821969713967474,0.9800995024875622,150.75,165.8,1.0,True,True,True,True,True,True,True,True,True,포함
3110563,상수역 3번,골목상권,1,0.0,0.0,8.0,6.5,0.9,False,False,False,False,True,False,False,False,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70; metrics_available
3110564,홍대입구역 3번,골목상권,14,0.9883218428504075,0.9618320610687023,131.0,157.85,1.0,True,True,True,True,True,True,True,True,True,포함
3110565,홍익대,골목상권,5,0.8974851670870119,0.8814814814814815,33.75,33.75,1.0,True,True,True,True,True,True,True,True,True,포함
3110566,경의선책거리,골목상권,20,0.975811495904625,0.9511173184357542,358.0,407.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110567,광흥창역 6번,골목상권,5,0.097226048854269,0.8823529411764706,17.0,16.8,1.0,True,False,False,True,True,False,True,True,False,start_store_20; average_store_20; sales_coverage_70
3110568,광흥창역 1번,골목상권,8,0.9048516769363407,0.916083916083916,35.75,36.05,1.0,True,True,True,True,True,True,True,True,True,포함
3110569,홍대땡땡거리,골목상권,18,0.9433779521553536,0.8387942332896461,190.75,277.55,1.0,True,True,True,True,True,True,True,True,True,포함
3110570,KB국민은행 서강지점,골목상권,5,0.8220422065242807,0.5238095238095238,21.0,21.85,1.0,True,True,True,True,True,True,False,True,False,store_coverage_70
3110571,신수동주민센터,골목상권,7,0.9162372058986592,0.7853107344632768,44.25,41.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110572,서강대역 1번,골목상권,16,0.8417016804568327,0.9298531810766721,153.25,156.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110573,신촌역 6번,골목상권,1,0.4817077181986666,0.5,8.0,6.05,1.0,True,False,False,False,True,False,False,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70; store_coverage_70
3110575,대흥동주민센터,골목상권,3,1.0,1.0,19.75,22.95,1.0,True,False,True,True,True,True,True,True,False,start_store_20
3110576,대흥역 3번,골목상권,14,0.9240306764806719,0.9114391143911439,135.5,158.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110577,용강동주민센터,골목상권,12,0.992278632398399,0.9565217391304348,69.0,79.4,1.0,True,True,True,True,True,True,True,True,True,포함
3110578,대흥역 2번,골목상권,23,0.9883149641060895,0.9213483146067416,200.25,195.3,1.0,True,True,True,True,True,True,True,True,True,포함
3110579,마포역 4번,골목상권,4,1.0,1.0,11.75,18.0,1.0,True,False,False,True,True,True,True,True,False,start_store_20; average_store_20
3110580,양원초등학교,골목상권,2,0.5235085495712434,0.9166666666666666,12.0,15.85,1.0,True,False,False,False,True,False,True,True,False,start_store_20; average_store_20; industry_3; sales_coverage_70
3110582,이대역 5번,골목상권,13,0.842491963032399,0.869281045751634,76.5,76.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110583,공덕래미안3차아파트,골목상권,6,1.0,1.0,24.5,29.65,1.0,True,True,True,True,True,True,True,True,True,포함
3110584,아현역 4번,골목상권,3,1.0,1.0,19.0,21.85,1.0,True,False,True,True,True,True,True,True,False,start_store_20
